mask_type,split_num,method,method_name,variable,location,rmse,mae,r2,missing_count
rolling_origin_180,3,advection,Advection-Based,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,precip_mm_day,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,wind_speed_ms,Gigantes Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,wind_u_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,wind_v_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,CHL,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,CHL,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,mlotst,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,mlotst,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,no3,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,no3,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,o2,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,o2,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,po4,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,po4,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,so,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,so,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,thetao,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,thetao,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,uo,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,uo,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,vo,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,vo,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,NDVI_raw,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,precip_mm_day,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,wind_speed_ms,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,wind_u_ms,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Gigantes Polygon,,,,0
rolling_origin_180,3,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,CHL,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,CHL,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,mlotst,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,no3,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,no3,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,o2,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,o2,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,po4,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,po4,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,so,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,so,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,thetao,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,thetao,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,uo,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,uo,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,vo,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,vo,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,NDVI_daily,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,NDVI_raw,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,precip_mm_day,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,wind_speed_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,wind_u_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,3,kriging,Spatial Kriging,wind_v_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,kriging,Spatial Kriging,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,CHL,Gigantes Polygon,0.2655668328188059,0.21947630757734807,-0.6499921403921809,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,CHL,Roxas Polygon,0.8945500890486521,0.6087077699886433,0.03794346429020068,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,mlotst,Gigantes Polygon,2.1395636085407244,1.8243990193409858,-0.25786068433364373,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,mlotst,Roxas Polygon,0.0,0.0,1.0,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,no3,Gigantes Polygon,0.02633728744313016,0.0222222710820841,0.43809376293866464,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,no3,Roxas Polygon,0.04125525927274418,0.027885426536405772,0.1704981590155744,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,o2,Gigantes Polygon,2.650570167703337,2.154553796193987,0.28707542822304144,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,o2,Roxas Polygon,3.283382453235092,2.8546456491712693,-0.2816558646863112,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,po4,Gigantes Polygon,0.0068317762903287935,0.005844154970727501,-0.5040047590372216,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,po4,Roxas Polygon,0.0031305659509344593,0.002663017392162308,0.08603830668750378,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,so,Gigantes Polygon,0.40408563993346536,0.29431348435647614,0.21116565800097586,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,so,Roxas Polygon,0.27748857745170397,0.2247976263835821,-0.34821974855324433,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,thetao,Gigantes Polygon,0.44732773400321546,0.3252064619100145,0.8003353249599794,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,thetao,Roxas Polygon,0.9298527084451064,0.7636930896452965,0.5981220733052429,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,uo,Gigantes Polygon,0.08354776331714779,0.06752820656176921,0.48310359006465187,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,uo,Roxas Polygon,0.07332257615027628,0.05912801025445613,0.17215245853067307,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,vo,Gigantes Polygon,0.03911027689987844,0.02864240796577947,0.2879556427920439,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,vo,Roxas Polygon,0.02395678905144517,0.017794089520463272,0.1772582868246103,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_daily,Gigantes Polygon,0.08209147959555745,0.05832618638775796,-0.2777888607573715,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_daily,Roxas Polygon,0.04781929312187717,0.038339858664804334,-0.6677559186194901,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_raw,Gigantes Polygon,0.09778217233517375,0.07382215084640346,-0.43604977687125945,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_raw,Roxas Polygon,0.07521233610264033,0.07156212495273713,-0.4040036417780568,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,precip_mm_day,Gigantes Polygon,10.665463557988453,8.49212788953222,-0.479068807303777,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,precip_mm_day,Roxas Polygon,10.18792459756278,7.469022176668856,-0.21548197646349232,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_speed_ms,Gigantes Polygon,2.562582359645584,2.149704194471126,-0.38059791871497684,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_speed_ms,Roxas Polygon,1.5717370332048333,1.3537567133738053,-0.6214776699604583,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_u_ms,Gigantes Polygon,2.5162137442131134,2.0065691188170685,0.44263471200262905,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_u_ms,Roxas Polygon,1.392773456614786,1.0784002705483915,0.3941485698236289,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_v_ms,Gigantes Polygon,2.1283289657420377,1.7038140305870113,0.5546046261280019,180
rolling_origin_180,3,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_v_ms,Roxas Polygon,1.2094236394953317,0.9394740658947346,0.5326612450497756,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,CHL,Gigantes Polygon,0.44823752906271075,0.39427494711111116,-3.700571227908135,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,CHL,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,mlotst,Gigantes Polygon,8.38647068426294,8.183623481583265,-18.32593900574978,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,mlotst,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,no3,Gigantes Polygon,0.03392989039634833,0.022324163792820748,0.06741875118128415,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,no3,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,o2,Gigantes Polygon,138.45225674368695,138.42520405555555,-1944.203535419932,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,o2,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,po4,Gigantes Polygon,0.004561637284626042,0.002954568040809392,0.3294619357262485,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,po4,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,so,Gigantes Polygon,23.408169164767607,23.404399051796645,-2646.121466051866,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,so,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,thetao,Gigantes Polygon,20.280008320029932,20.264382859691978,-409.3796752050156,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,thetao,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,uo,Gigantes Polygon,0.11038813607471244,0.09893147738609274,0.09764244083411977,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,uo,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,vo,Gigantes Polygon,0.0709258885301394,0.06167683972673519,-1.3417193139317098,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,vo,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_daily,Gigantes Polygon,0.09051395268187835,0.05449341589341591,-0.553438242548556,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_raw,Gigantes Polygon,0.09374254853879999,0.045683002562536774,-0.3198471646466754,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Gigantes Polygon,9.147337146606427,5.513644614987202,-0.08797340287284205,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Gigantes Polygon,3.394554078069991,2.793309771837052,-1.422573785198984,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Gigantes Polygon,3.1014853212707596,2.6639488717543793,0.15319323755650915,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Gigantes Polygon,2.7045615214902856,2.1698060171209965,0.2807797272270247,180
rolling_origin_180,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Gigantes Polygon,0.2655668328188059,0.21947630757734807,-0.6499921403921809,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Roxas Polygon,0.8945500890486521,0.6087077699886433,0.03794346429020068,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Gigantes Polygon,2.1395636085407244,1.8243990193409858,-0.25786068433364373,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Roxas Polygon,0.0,0.0,1.0,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Gigantes Polygon,0.02633728744313016,0.0222222710820841,0.43809376293866464,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Roxas Polygon,0.04125525927274418,0.027885426536405772,0.1704981590155744,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Gigantes Polygon,2.650570167703337,2.154553796193987,0.28707542822304144,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Roxas Polygon,3.283382453235092,2.8546456491712693,-0.2816558646863112,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Gigantes Polygon,0.0068317762903287935,0.005844154970727501,-0.5040047590372216,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Roxas Polygon,0.0031305659509344593,0.002663017392162308,0.08603830668750378,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Gigantes Polygon,0.40408563993346536,0.29431348435647614,0.21116565800097586,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Roxas Polygon,0.27748857745170397,0.2247976263835821,-0.34821974855324433,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Gigantes Polygon,0.44732773400321546,0.3252064619100145,0.8003353249599794,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Roxas Polygon,0.9298527084451064,0.7636930896452965,0.5981220733052429,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Gigantes Polygon,0.08354776331714779,0.06752820656176921,0.48310359006465187,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Roxas Polygon,0.07332257615027628,0.05912801025445613,0.17215245853067307,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Gigantes Polygon,0.03911027689987844,0.02864240796577947,0.2879556427920439,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Roxas Polygon,0.02395678905144517,0.017794089520463272,0.1772582868246103,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Gigantes Polygon,0.08209147959555745,0.05832618638775796,-0.2777888607573715,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Roxas Polygon,0.04781929312187717,0.038339858664804334,-0.6677559186194901,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Gigantes Polygon,0.09778217233517375,0.07382215084640346,-0.43604977687125945,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Roxas Polygon,0.07521233610264033,0.07156212495273713,-0.4040036417780568,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Gigantes Polygon,10.665463557988453,8.49212788953222,-0.479068807303777,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Roxas Polygon,10.18792459756278,7.469022176668856,-0.21548197646349232,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Gigantes Polygon,2.562582359645584,2.149704194471126,-0.38059791871497684,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Roxas Polygon,1.5717370332048333,1.3537567133738053,-0.6214776699604583,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Gigantes Polygon,2.5162137442131134,2.0065691188170685,0.44263471200262905,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Roxas Polygon,1.392773456614786,1.0784002705483915,0.3941485698236289,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Gigantes Polygon,2.1283289657420377,1.7038140305870113,0.5546046261280019,180
rolling_origin_180,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Roxas Polygon,1.2094236394953317,0.9394740658947346,0.5326612450497756,180
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,CHL,Gigantes Polygon,,,,180
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,CHL,Roxas Polygon,,,,0
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,mlotst,Roxas Polygon,,,,0
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,no3,Gigantes Polygon,,,,180
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,no3,Roxas Polygon,,,,0
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,o2,Gigantes Polygon,,,,180
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,o2,Roxas Polygon,,,,0
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,po4,Gigantes Polygon,,,,180
rolling_origin_180,4,cross_location_regression,Cross-Location Linear Regression,po4,Roxas Polygon,,,,0
